age,wc,education,marital status,race,gender,hours per week,IncomeClass
34,3,2,0,4,0,50,0
48,3,6,3,4,1,40,0
41,0,6,3,4,1,44,1
26,3,6,1,2,0,20,0
30,3,2,1,4,1,40,0
19,3,2,1,4,1,20,0
27,3,0,1,4,0,37,0
19,3,2,1,4,1,40,0
37,3,2,1,4,1,40,0
44,1,1,3,4,0,38,0
34,0,0,3,1,1,38,0
30,3,0,1,4,0,35,0
30,3,0,3,1,1,40,1
19,3,2,1,4,0,40,0
45,3,3,3,4,1,43,1
21,3,6,1,4,0,40,0
27,3,0,3,4,1,50,0
44,1,3,1,4,0,40,0
33,3,0,1,4,1,40,0
32,3,6,1,4,0,50,0
37,3,6,3,4,1,40,0
26,3,0,1,4,0,48,0
49,3,2,3,4,1,60,0
20,3,6,1,4,0,30,0
37,3,6,3,4,1,40,0
44,3,0,1,4,1,35,0
30,1,2,3,4,1,40,0
55,1,2,3,4,1,40,0
42,3,6,1,1,1,40,0
20,3,6,1,4,1,25,0
43,3,0,3,4,1,35,0
21,3,2,1,4,1,40,0
33,3,0,1,4,0,40,0
54,3,6,3,4,1,44,1
30,3,2,3,4,1,40,1
63,3,2,3,2,1,40,0
36,3,0,3,4,1,50,1
25,3,0,1,4,1,50,0
55,3,2,0,4,1,40,0
44,3,6,3,4,1,45,1
41,3,2,1,2,0,40,0
41,3,0,1,4,1,40,1
35,3,2,3,3,1,40,0
18,3,2,1,4,0,40,0
23,3,2,0,4,0,30,0
57,3,0,3,4,1,40,0
21,3,6,3,2,0,20,0
32,1,2,3,4,1,40,0
48,3,2,3,4,1,55,0
40,3,0,0,4,0,40,0
35,3,2,3,4,1,40,1
42,3,2,0,4,0,40,0
34,3,6,3,2,1,40,0
18,3,6,1,4,1,28,0
48,3,1,3,4,1,45,1
26,3,6,1,2,1,75,0
30,3,0,1,4,1,40,0
23,3,2,3,4,1,80,0
32,3,0,3,4,1,44,0
44,3,3,3,4,1,40,1
48,1,3,3,4,0,40,1
58,3,6,1,4,1,40,0
32,1,6,3,4,1,50,0
54,3,3,0,4,1,50,1
35,3,3,1,4,1,45,1
24,3,2,1,4,1,40,0
50,3,2,3,4,1,40,1
57,1,2,3,4,1,40,1
38,3,6,1,4,1,60,0
49,3,2,1,4,1,40,0
25,3,0,1,4,0,16,0
56,3,6,3,4,1,40,0
22,3,0,1,4,1,40,0
33,3,2,3,4,1,40,0
42,3,6,0,4,0,12,0
26,1,0,1,4,1,40,0
46,3,6,0,4,1,40,1
46,3,6,3,4,1,40,1
43,3,2,3,4,1,40,1
48,3,2,2,4,0,48,0
55,0,0,3,4,1,40,1
56,3,0,3,4,1,40,0
59,0,3,1,4,1,40,0
56,1,2,3,4,1,40,0
21,3,2,1,2,1,10,0
38,3,2,1,4,0,40,0
27,3,6,1,4,0,40,0
20,3,6,1,4,1,25,0
26,3,3,3,4,1,40,1
35,3,3,3,4,1,55,1
24,3,6,1,2,0,40,0
36,3,0,1,1,0,40,0
52,3,2,0,4,1,40,1
64,3,2,3,4,1,40,0
43,3,6,0,4,1,40,0
20,3,6,1,4,0,30,0
33,3,6,1,4,0,38,0
52,3,2,0,4,0,40,0
31,3,2,3,4,0,18,0
44,3,6,0,4,1,55,0
28,1,2,3,4,1,40,0
68,1,3,2,2,0,40,1
40,0,6,1,4,0,40,0
22,3,2,1,4,0,40,0
62,3,3,1,4,1,70,0
37,3,0,3,4,1,50,1
35,3,2,1,4,1,40,1
44,3,2,3,4,1,68,0
36,1,0,0,4,1,40,0
26,3,0,0,4,0,45,0
48,0,2,3,2,1,40,1
21,3,2,1,4,0,28,0
39,3,5,3,4,1,40,1
32,1,0,1,4,0,50,0
47,3,6,1,4,0,40,1
26,3,6,1,4,1,40,0
31,3,0,1,2,0,60,1
41,0,6,0,4,0,40,1
23,3,6,0,4,0,25,0
45,3,2,3,2,1,40,1
42,1,0,3,4,1,40,0
29,3,6,1,4,1,15,0
48,3,3,3,4,1,40,0
36,3,6,0,4,1,40,0
34,3,6,1,4,1,40,0
18,3,2,1,4,0,40,0
18,3,6,1,4,0,24,0
36,3,3,3,4,1,45,1
53,3,6,3,4,1,60,1
36,3,0,3,4,1,60,1
27,3,0,1,1,1,40,0
52,3,2,3,4,1,60,0
21,3,2,1,4,1,40,0
27,3,0,1,4,1,40,0
37,3,2,0,4,0,30,0
22,3,2,1,4,1,35,0
60,1,2,3,4,1,40,0
25,1,2,0,4,0,40,0
51,1,2,3,4,0,40,0
47,0,2,1,4,0,40,0
57,3,2,2,4,0,57,0
22,3,6,1,4,1,34,0
39,3,6,3,4,1,40,0
49,3,1,3,3,1,50,1
41,3,2,3,1,1,40,0
35,3,6,3,4,1,38,0
30,3,0,1,4,0,40,0
25,3,2,1,4,1,37,0
25,3,6,3,2,1,36,1
37,3,3,3,4,1,50,1
22,3,2,1,4,1,40,0
18,3,2,1,4,0,20,0
45,3,2,0,2,1,40,0
19,3,6,1,4,0,40,0
40,3,2,3,4,1,35,0
25,3,2,3,4,1,40,0
22,3,0,1,4,0,32,0
52,3,6,1,4,1,45,0
45,0,6,3,4,1,40,1
26,3,0,1,4,1,20,0
24,3,6,0,2,1,40,0
37,3,2,0,2,0,40,0
49,3,2,0,4,0,40,0
43,1,3,3,4,1,50,0
35,3,2,1,4,1,40,0
37,3,5,3,4,1,50,1
48,3,2,3,4,1,55,1
26,3,6,1,4,1,40,0
35,3,0,3,1,1,40,1
21,3,6,1,4,0,15,0
40,3,0,0,2,0,40,0
22,3,6,1,4,1,8,0
20,3,2,1,4,1,40,0
21,3,6,1,4,1,40,0
43,3,6,0,4,0,44,0
36,3,0,3,4,1,50,1
48,3,2,3,4,1,40,1
39,1,0,0,4,0,40,0
41,0,6,3,4,0,40,1
39,3,0,3,4,1,50,1
69,1,2,2,2,0,20,0
49,3,0,3,4,1,50,1
33,3,2,3,4,1,40,0
49,3,6,3,4,1,40,1
51,1,2,3,4,1,40,0
42,3,6,0,4,0,32,0
66,3,2,2,4,0,13,0
26,3,2,0,4,1,40,0
43,3,6,0,4,0,40,0
52,3,0,3,4,1,50,1
24,3,6,1,4,1,40,0
65,3,6,2,4,0,45,0
19,3,2,1,4,1,30,0
43,3,6,3,4,1,45,0
39,1,3,3,4,0,50,1
21,3,6,1,4,1,25,0
36,3,2,1,2,0,40,0
33,3,2,3,2,1,36,0
50,0,0,3,4,1,40,0
34,3,0,1,2,1,45,0
39,3,2,0,4,1,40,0
44,3,6,0,4,0,40,0
32,3,0,3,4,0,40,1
46,3,2,3,2,1,40,1
40,3,0,3,1,0,52,1
19,3,2,1,4,1,30,0
22,3,6,1,4,0,16,0
20,3,6,1,4,0,16,0
46,1,0,0,4,0,25,1
41,3,0,3,4,1,45,1
41,3,2,3,2,1,40,0
24,3,2,1,4,1,40,0
33,3,6,3,4,1,50,0
44,0,6,3,4,1,55,1
24,3,2,3,4,1,40,0
58,0,0,3,2,1,40,1
41,3,2,3,4,1,60,0
21,3,6,1,4,0,40,0
33,3,6,1,4,1,45,0
47,1,2,0,4,0,40,0
41,3,0,0,2,0,40,0
38,3,0,3,4,1,50,0
45,3,2,3,2,1,40,0
33,3,2,1,4,1,40,0
65,3,3,0,4,1,28,0
26,3,0,1,4,1,40,0
55,3,2,0,4,1,40,0
66,3,0,0,4,0,8,0
43,1,0,3,4,1,40,0
37,3,0,1,2,0,40,0
22,3,2,3,4,1,40,0
27,3,3,1,4,0,40,0
48,3,2,3,4,1,45,1
24,3,0,1,4,0,40,0
53,1,2,2,4,0,30,0
26,3,2,3,4,1,40,0
60,3,6,3,4,1,40,1
21,3,6,1,4,0,60,0
45,3,6,3,4,1,60,1
19,3,6,1,4,0,30,0
34,3,6,3,2,1,40,1
54,3,6,0,4,1,40,0
23,3,0,1,4,0,40,0
27,3,6,0,2,0,40,0
41,3,2,3,4,1,40,1
37,0,2,3,4,1,40,1
63,3,2,1,4,1,40,0
41,3,6,1,4,1,40,0
36,1,6,3,4,1,42,1
47,3,6,3,4,1,40,1
51,3,6,0,2,0,50,0
41,3,2,0,3,0,40,0
40,3,5,3,4,0,30,1
32,3,0,3,4,1,50,0
37,1,0,3,4,1,40,1
56,3,0,3,4,1,40,0
50,3,2,3,4,1,40,0
28,3,2,3,4,1,40,0
44,3,2,3,4,1,40,0
47,3,6,3,4,1,40,1
31,3,6,3,4,1,40,0
21,3,6,1,4,0,40,0
26,3,0,3,4,1,45,1
58,3,2,3,4,0,40,1
35,3,0,3,1,0,40,0
40,3,3,3,4,1,40,1
33,3,0,3,4,1,55,1
66,3,6,3,4,1,40,1
36,1,6,3,4,1,40,1
55,0,3,3,4,1,60,1
46,3,2,3,4,1,40,0
30,3,2,0,4,0,32,0
37,3,0,3,4,1,40,0
26,3,2,3,4,1,48,0
60,3,3,3,4,1,60,1
49,0,2,0,2,0,40,0
46,3,6,3,4,1,40,0
21,3,2,1,4,1,40,0
44,1,3,1,4,0,55,0
58,3,0,3,4,1,40,0
44,3,1,3,1,1,40,1
68,3,3,1,4,0,20,0
42,3,2,3,4,1,40,0
24,3,2,1,4,0,37,0
54,3,6,3,2,1,40,0
22,3,6,1,4,1,40,0
59,3,6,3,4,1,40,1
37,3,2,3,4,1,40,0
31,3,2,1,2,0,24,0
23,3,2,1,4,0,40,0
63,3,4,3,3,1,30,0
44,3,5,0,4,1,55,1
30,3,5,3,4,1,60,1
23,3,6,1,4,1,20,0
44,3,3,3,4,1,60,1
24,3,6,1,4,0,40,0
34,3,6,1,4,1,20,0
37,3,6,3,4,1,65,0
32,3,2,0,2,0,40,0
20,3,6,1,4,0,10,0
37,3,6,1,4,0,20,0
47,0,2,0,4,0,40,0
60,3,2,3,4,1,50,0
32,1,0,3,4,0,40,0
71,3,0,1,4,0,14,0
55,1,6,0,0,0,40,0
39,3,5,3,1,1,67,1
25,3,6,1,4,1,55,0
58,3,6,3,4,1,40,1
57,3,2,3,4,1,40,0
40,3,6,3,4,1,40,1
28,3,2,1,0,0,40,0
43,0,0,3,4,1,40,0
19,3,2,1,4,0,15,0
24,3,2,1,4,1,38,0
34,3,0,1,4,1,65,1
22,3,2,1,4,0,40,0
80,3,2,3,4,0,16,0
79,1,1,2,4,0,40,0
43,3,0,0,4,1,40,0
43,3,2,3,4,1,40,1
46,3,2,0,4,1,25,0
35,3,2,3,4,0,40,1
52,1,3,0,4,0,60,1
68,3,6,2,4,0,45,0
37,3,0,3,1,1,40,1
22,3,2,1,2,0,40,0
32,3,2,3,4,1,55,0
28,3,6,1,4,1,60,0
37,3,2,3,1,1,40,0
35,3,6,3,4,1,60,0
49,3,2,0,4,0,55,0
47,3,0,3,4,1,40,1
44,3,0,3,4,1,50,1
57,3,2,2,4,0,32,0
46,3,2,3,0,1,40,0
25,3,2,0,4,1,40,0
35,3,2,3,2,0,40,0
29,3,0,3,4,1,40,1
43,0,2,0,4,1,40,0
38,0,2,1,2,0,40,0
26,3,6,1,4,0,40,0
37,3,6,3,4,1,40,1
34,3,2,3,4,1,30,0
35,1,2,3,2,1,35,1
43,1,0,0,2,0,42,0
57,0,0,3,4,1,40,1
44,1,2,3,4,0,40,0
28,3,2,1,4,1,40,0
52,3,2,3,4,1,38,0
31,3,1,3,1,1,50,1
33,3,2,1,3,1,50,0
35,3,0,3,4,1,65,1
18,3,6,1,4,1,15,0
33,1,0,3,2,1,70,1
30,0,0,1,1,0,45,0
21,3,6,1,4,1,15,0
36,1,0,3,4,0,35,1
38,3,6,3,4,1,40,0
33,3,3,3,4,1,60,1
24,3,6,3,2,1,40,0
39,3,6,0,2,0,30,0
43,3,2,3,1,1,60,0
45,3,2,3,4,0,35,0
22,3,6,1,4,1,20,0
73,3,0,3,4,1,40,1
26,3,6,3,4,1,40,1
24,3,2,1,2,1,45,0
35,3,0,3,4,1,35,1
28,3,6,3,4,1,40,0
38,3,6,3,4,1,45,0
40,1,2,3,4,0,40,0
32,3,6,3,4,1,84,1
42,3,2,3,4,1,50,1
33,3,0,3,4,1,50,0
63,3,2,0,4,1,25,0
47,3,2,0,2,0,14,0
33,3,2,3,3,0,19,0
25,1,0,3,4,1,40,0
25,3,6,1,4,0,40,0
35,3,6,0,4,1,40,0
54,3,2,3,4,1,40,1
41,3,0,3,4,0,10,1
46,3,6,3,4,1,40,1
42,3,0,3,4,0,40,1
23,3,6,1,4,0,40,0
31,3,6,3,4,1,50,1
90,3,3,3,4,0,40,1
27,1,2,1,2,0,40,0
28,3,2,1,4,1,40,0
40,3,2,1,4,0,45,0
26,3,2,3,4,1,50,0
32,3,2,3,4,1,40,0
23,3,2,1,4,1,40,0
42,3,6,3,4,1,50,0
34,3,2,3,4,1,40,0
25,3,0,1,4,0,40,0
46,1,0,1,4,1,45,1
34,3,6,3,1,1,40,0
39,3,2,2,4,0,40,0
33,3,2,1,4,0,40,0
25,3,0,1,4,1,40,0
46,3,0,0,4,1,40,0
23,3,2,0,4,1,50,0
37,3,6,1,2,1,40,0
39,3,3,3,4,1,40,1
45,3,2,0,4,0,40,0
44,3,0,3,4,1,60,1
42,1,2,3,4,1,40,0
32,0,2,3,4,1,40,0
19,3,2,1,4,0,30,0
66,3,0,3,4,1,50,1
26,3,2,1,2,1,40,0
62,3,0,3,4,1,55,1
31,3,0,1,3,1,40,0
25,3,2,3,4,1,40,0
38,3,0,3,4,1,56,0
33,3,0,0,4,0,40,0
51,0,6,0,2,0,40,0
40,0,2,3,4,1,40,0
41,1,6,0,4,0,25,0
35,3,2,3,4,1,40,0
46,0,6,1,2,0,40,0
24,3,6,1,4,0,17,0
18,3,6,1,4,1,40,0
37,3,2,3,4,1,40,0
58,3,1,1,4,1,8,0
68,3,2,1,4,0,30,0
41,3,0,3,4,1,40,1
50,3,3,3,4,1,50,1
48,3,2,3,4,1,40,0
45,3,2,3,4,1,40,0
43,3,6,3,4,1,40,0
37,3,6,3,4,1,35,0
43,3,0,3,4,1,45,1
36,3,2,0,4,0,40,0
60,3,2,3,1,1,30,0
27,3,2,0,4,1,50,0
36,3,0,3,4,1,50,1
33,3,6,1,4,1,80,0
33,3,0,1,1,0,35,0
34,3,0,3,4,1,40,1
33,3,2,0,4,0,40,0
57,3,6,0,4,0,48,0
59,3,3,1,4,0,45,1
36,3,2,3,4,0,40,0
41,3,0,1,4,0,45,0
28,1,0,1,4,0,50,0
38,3,2,3,4,0,40,0
40,3,0,0,4,0,45,0
49,3,2,3,4,1,50,0
33,3,2,0,4,1,45,0
24,1,0,1,4,1,35,0
46,3,0,0,4,1,48,0
20,3,6,1,4,0,20,0
22,3,2,1,4,1,40,0
46,3,2,3,4,1,65,1
39,3,6,3,4,1,62,1
26,3,6,1,4,0,15,0
20,3,6,1,2,0,14,0
40,3,6,0,4,0,24,0
22,3,6,1,4,0,38,0
32,3,0,1,4,0,40,1
41,3,6,0,4,1,50,0
40,3,2,3,4,1,40,0
42,3,3,3,4,1,40,1
20,3,6,1,4,1,50,0
55,1,2,0,4,1,40,0
29,3,2,1,4,1,40,0
37,3,2,0,4,1,40,0
26,3,0,1,4,1,38,0
24,3,2,1,2,0,20,0
37,3,2,1,4,1,40,0
37,1,2,0,4,0,40,0
36,3,6,3,4,1,65,0
40,3,2,3,4,1,40,0
19,3,6,1,4,0,35,0
50,3,3,3,4,0,40,0
39,3,2,3,2,0,50,0
43,3,2,0,4,1,40,0
43,3,2,3,4,1,40,0
40,3,3,1,4,1,40,1
25,3,0,0,4,1,40,0
30,0,0,1,4,1,40,0
29,3,6,3,2,1,40,0
28,3,0,1,4,1,60,1
30,3,2,3,4,1,40,0
33,3,2,3,4,1,55,0
23,3,2,1,4,1,40,0
21,3,6,1,4,0,40,0
49,3,2,3,4,1,40,0
27,3,3,3,1,1,40,1
26,3,6,1,4,1,20,0
26,3,6,1,4,1,50,0
45,3,2,0,4,0,40,0
50,3,2,3,4,1,40,1
31,3,2,1,4,1,45,0
26,3,6,1,4,1,24,0
51,3,6,3,4,1,45,0
32,1,2,3,4,1,40,0
30,3,2,1,4,1,40,0
49,0,6,3,4,1,40,0
40,3,6,3,0,1,40,1
62,3,2,3,4,1,40,1
35,3,0,3,4,1,50,1
27,3,2,1,4,0,40,0
21,3,6,1,4,1,12,0
20,3,6,1,4,1,20,0
26,3,0,1,4,1,64,1
20,3,2,1,4,0,42,0
28,3,2,3,4,1,60,0
44,0,0,3,1,1,40,1
55,3,2,3,4,1,40,1
30,3,0,1,4,1,45,1
34,1,2,3,4,1,57,1
42,3,2,1,2,0,38,0
34,0,6,3,2,1,40,1
33,3,3,1,2,1,50,0
37,3,2,0,4,0,48,0
53,3,0,1,4,0,40,0
47,3,2,3,4,1,50,1
39,3,6,1,2,1,40,1
58,1,0,3,4,1,40,0
20,3,2,1,4,1,24,0
19,3,2,1,4,1,40,0
39,3,2,3,4,1,35,0
51,3,2,0,4,1,44,0
52,3,2,0,4,0,40,0
53,3,6,1,4,0,50,1
50,3,6,3,4,1,40,0
36,3,2,0,4,1,40,0
30,3,0,1,4,0,72,0
30,3,6,1,2,0,40,0
50,3,2,3,4,1,55,1
24,3,6,1,2,1,40,0
26,3,2,3,4,1,40,0
50,3,0,3,4,1,40,1
22,3,6,3,4,1,40,0
23,1,0,1,4,0,35,0
51,3,2,3,4,1,50,0
45,3,6,3,4,1,40,1
45,3,6,3,4,1,60,1
42,3,6,0,4,1,45,0
60,3,0,3,4,1,50,1
27,3,6,1,4,1,40,0
25,1,6,3,4,1,40,1
43,3,2,3,4,1,50,1
46,1,3,1,4,0,43,0
47,3,6,3,4,1,40,0
37,3,6,0,2,1,40,0
46,3,3,3,4,1,35,1
53,0,2,3,2,1,40,1
44,3,2,1,4,1,30,0
54,3,2,3,4,1,45,0
22,3,6,1,4,0,40,0
47,0,2,3,2,1,50,1
18,3,2,1,4,0,20,0
24,3,6,1,4,0,40,0
37,1,0,3,4,1,40,1
51,3,6,0,4,0,40,1
59,3,6,1,4,0,34,0
46,3,6,3,1,1,40,0
19,3,2,1,4,1,15,0
22,3,2,1,4,0,28,0
41,3,0,3,4,1,40,0
26,0,2,1,2,0,40,0
22,3,6,3,4,1,35,0
22,3,2,1,4,0,39,0
20,3,2,3,4,1,50,0
25,3,0,1,1,0,40,0
59,3,2,3,4,1,40,1
44,3,6,3,4,1,55,0
55,3,6,3,4,1,40,0
42,3,3,3,4,1,40,1
47,3,2,3,4,1,40,1
42,3,6,3,4,1,40,0
45,3,6,3,4,1,40,0
23,3,2,3,4,1,40,0
23,3,6,1,4,1,40,0
52,3,2,3,4,1,40,0
49,3,2,3,4,1,40,1
20,3,6,1,4,1,40,0
20,3,2,1,4,0,20,0
23,1,2,1,4,0,45,0
30,3,6,0,4,1,65,0
45,3,2,3,4,1,48,1
30,3,5,2,4,1,35,0
22,3,2,1,4,1,40,0
25,3,0,1,4,1,40,0
52,3,6,3,4,1,55,1
40,3,6,3,4,0,40,1
58,3,2,3,4,1,45,0
30,3,2,3,4,1,50,0
29,3,6,1,2,0,30,0
39,1,0,2,1,0,10,0
33,3,0,3,4,1,50,1
22,3,6,1,4,1,24,0
25,3,6,3,4,1,40,0
35,3,2,0,4,0,40,0
40,3,2,3,4,1,40,0
37,3,2,3,4,1,35,1
36,3,2,3,4,1,41,0
38,3,6,0,4,0,40,0
20,3,6,1,4,0,35,0
27,3,2,0,4,0,40,0
52,3,2,3,4,0,50,0
35,3,2,3,4,1,40,0
29,3,2,3,2,1,40,0
27,3,6,1,4,1,40,0
49,1,3,3,4,1,40,1
47,3,2,0,4,1,32,0
20,3,6,1,4,0,40,0
19,3,2,1,4,1,40,0
34,3,3,1,4,1,50,0
20,3,2,1,4,0,40,0
25,3,0,1,4,1,40,0
21,3,2,1,4,1,36,0
25,3,2,1,4,1,40,0
25,3,0,1,4,0,50,0
28,3,2,1,4,0,40,0
39,3,3,1,4,1,60,1
28,3,6,1,4,0,40,0
30,3,0,3,4,1,45,1
36,3,2,3,4,1,40,0
47,3,0,3,4,1,40,1
32,0,6,3,4,0,40,0
52,3,2,3,4,1,45,1
50,3,2,3,4,1,70,0
21,3,6,1,4,1,30,0
60,3,2,0,4,0,37,0
32,1,3,1,4,1,50,0
61,3,6,3,4,1,40,0
21,3,2,1,4,1,40,0
36,1,2,1,2,0,70,0
38,1,2,3,4,1,20,0
43,3,6,3,4,1,40,0
42,3,0,3,4,1,40,0
33,3,6,3,4,1,45,0
47,3,2,3,2,0,40,0
51,3,2,3,4,1,40,1
28,3,6,1,4,1,40,0
61,3,6,0,4,0,43,0
23,3,0,1,4,0,60,0
22,3,2,1,4,1,50,0
35,3,3,3,4,1,40,1
53,0,0,3,4,1,48,1
40,3,2,3,4,0,24,1
36,3,2,3,4,1,50,1
23,3,2,1,4,0,50,0
51,1,2,3,4,1,40,1
31,3,2,1,4,1,48,0
32,3,0,0,2,1,60,1
43,3,0,1,4,1,45,1
19,3,2,1,4,0,50,0
49,1,1,3,4,1,45,1
45,3,0,3,4,1,40,1
22,3,6,1,4,0,15,0
25,3,0,1,4,0,40,0
25,3,2,3,4,1,40,0
30,3,0,1,4,1,40,0
54,3,0,3,4,1,60,1
34,3,0,3,4,1,45,1
30,3,0,3,4,1,55,1
27,3,0,1,4,0,40,0
29,3,6,1,4,1,40,0
27,3,3,1,4,0,40,0
63,3,6,0,4,1,22,0
29,3,0,3,4,1,40,1
34,3,0,3,4,1,40,0
27,3,2,1,4,1,40,0
31,3,0,3,4,1,40,0
55,3,6,0,4,0,20,0
64,1,2,3,4,1,99,0
20,3,2,1,2,0,35,0
41,1,6,0,4,0,40,0
38,3,6,0,2,0,40,0
21,3,6,1,4,1,40,0
31,3,6,3,4,1,50,1
36,0,6,0,2,0,40,1
20,3,6,1,4,1,14,0
26,1,0,1,2,0,40,0
56,0,0,1,2,1,65,0
33,3,2,1,2,0,40,0
41,3,2,3,4,1,43,1
29,3,2,3,4,1,40,0
46,1,3,3,4,0,45,1
38,3,2,3,4,1,45,0
29,3,6,1,2,0,40,0
35,3,2,3,4,1,40,0
59,1,0,3,2,1,30,0
27,3,2,3,4,1,40,0
43,3,6,3,4,1,40,1
70,3,0,3,4,1,20,0
30,3,2,1,4,1,45,0
24,3,6,3,4,1,40,1
76,1,2,3,4,1,15,0
36,1,0,0,2,0,40,0
20,3,6,1,4,0,40,0
22,0,2,1,4,1,40,0
24,3,0,1,4,0,20,0
41,3,2,3,4,1,40,0
35,3,6,3,4,1,40,0
43,3,2,1,4,0,40,0
30,3,5,1,1,0,40,0
38,0,6,0,4,1,40,1
39,3,2,1,2,0,52,0
22,3,0,1,4,1,40,0
34,3,2,3,4,1,40,1
20,3,2,1,4,1,25,0
53,0,2,0,4,1,40,0
32,3,6,1,4,0,40,0
28,3,6,3,4,1,40,0
54,3,6,3,2,1,56,1
25,3,6,3,4,1,40,0
30,3,3,3,1,1,50,1
33,3,6,1,4,1,32,0
49,3,0,1,1,0,40,0
42,1,0,0,4,1,50,0
61,3,2,0,4,0,40,0
34,3,6,3,4,1,40,0
28,3,6,3,4,1,45,0
19,3,2,1,4,0,34,0
32,0,6,1,4,1,40,0
46,3,2,1,4,0,37,0
39,3,6,3,4,1,99,1
19,3,6,1,4,0,38,0
40,3,6,3,4,1,40,1
46,3,6,0,4,0,40,0
57,3,6,3,4,1,40,1
58,3,2,1,4,1,25,0
59,3,6,3,4,1,35,1
36,3,2,3,4,1,45,0
29,3,3,3,4,1,45,0
43,1,6,3,4,1,17,0
46,3,2,3,4,1,40,0
43,1,6,1,4,0,12,0
48,3,2,2,4,0,32,0
26,3,2,1,2,1,28,0
58,3,6,3,4,1,40,1
43,3,2,0,2,1,40,0
53,1,2,3,2,1,40,0
45,3,0,3,4,1,40,1
38,3,6,3,4,0,40,1
24,1,6,1,3,1,40,0
63,3,2,3,4,1,35,0
25,1,6,1,2,0,35,0
37,3,6,3,2,1,40,0
31,3,6,3,4,1,40,0
46,3,5,3,4,1,50,1
44,3,0,0,4,1,44,1
42,1,3,1,4,0,40,1
52,3,0,0,4,1,60,0
40,3,0,3,4,1,40,1
26,3,2,1,4,1,40,0
27,3,6,3,4,1,40,0
35,3,0,3,4,1,50,0
26,3,2,3,4,1,52,1
22,3,6,1,4,0,35,0
51,3,0,3,4,1,60,1
33,3,6,3,4,1,40,0
50,3,3,3,4,1,50,1
26,3,2,3,4,0,40,0
21,3,2,1,2,0,40,0
53,3,2,3,4,1,40,1
19,3,6,1,4,0,20,0
22,3,0,1,4,0,35,0
58,3,2,3,4,1,60,1
47,0,0,3,4,1,60,1
28,3,0,1,4,1,40,0
29,3,2,3,1,0,35,0
50,3,2,3,4,1,50,1
22,3,6,1,4,0,30,0
60,3,6,2,4,0,27,0
62,3,6,2,4,0,40,0
47,3,3,3,4,1,40,1
59,3,2,2,4,0,40,0
31,3,2,3,4,0,37,0
18,3,2,1,4,0,40,0
68,3,0,2,4,1,35,1
32,3,2,3,3,0,40,0
29,3,2,1,4,0,40,0
44,3,2,3,3,1,40,0
46,3,5,3,4,1,40,1
52,1,0,3,4,0,40,1
40,3,0,3,4,1,40,1
30,3,2,3,4,1,50,0
32,1,0,3,4,1,65,1
37,3,2,0,4,1,40,0
48,3,2,3,4,1,40,0
69,3,2,1,4,1,40,1
28,3,3,1,4,0,40,0
55,1,0,2,4,0,40,1
18,3,6,1,4,0,20,0
38,3,2,0,4,1,40,0
19,3,6,1,4,1,10,0
33,3,6,3,4,1,40,0
33,3,6,0,4,0,40,0
29,3,3,1,4,0,45,0
37,3,6,3,4,1,45,0
50,3,2,3,4,1,50,1
23,3,6,1,4,0,35,0
21,3,6,1,4,1,35,0
19,3,6,1,4,0,12,0
47,1,0,3,4,0,50,1
36,0,3,3,4,1,40,1
65,3,2,3,4,1,40,1
20,3,6,1,4,0,6,0
33,3,6,3,4,1,40,0
35,3,2,0,2,1,40,0
27,3,0,1,4,0,43,0
23,3,2,1,4,1,50,0
27,3,3,1,4,0,45,0
25,3,0,3,2,0,38,0
24,3,6,1,2,0,20,0
23,3,2,3,4,1,40,0
29,3,0,3,4,0,35,1
30,3,0,3,4,0,38,0
61,3,6,0,4,0,30,0
30,3,6,3,4,1,48,0
26,3,6,3,4,1,40,1
27,3,0,3,4,0,40,1
45,3,2,3,4,1,45,1
47,3,2,0,4,0,38,0
19,3,6,1,4,0,10,0
29,3,2,1,4,0,55,0
20,3,6,1,4,0,20,0
27,3,2,3,4,1,50,0
46,0,6,3,4,1,40,1
39,3,2,1,4,1,40,0
33,3,6,1,4,1,49,0
23,3,2,1,4,1,25,0
29,3,0,3,4,0,42,1
27,3,2,1,4,1,60,0
23,3,6,1,4,1,40,0
40,1,3,0,4,0,44,0
35,1,6,3,4,1,61,1
30,3,2,1,4,1,40,0
28,3,3,3,4,1,60,0
79,3,0,3,4,1,40,0
43,1,3,3,2,0,35,1
27,3,2,3,4,1,62,0
30,3,0,3,4,1,35,1
34,3,2,3,4,0,65,0
18,3,2,1,4,0,40,0
46,3,6,3,4,1,40,0
23,3,2,1,4,0,35,0
41,0,3,3,4,1,40,1
48,3,6,0,4,1,50,1
29,3,0,1,4,1,50,0
30,3,2,1,4,1,40,0
28,3,0,1,4,1,40,0
41,3,6,3,4,1,52,0
20,3,6,1,4,1,40,0
61,3,4,3,1,1,40,0
30,3,0,1,4,1,60,0
29,0,5,1,4,0,55,0
50,3,3,0,4,0,45,0
44,0,2,3,4,1,40,1
25,3,0,3,4,1,45,1
57,3,6,2,4,0,40,0
35,3,0,1,4,1,45,0
26,3,0,1,4,0,40,0
22,3,6,3,4,1,40,0
26,3,2,1,4,1,40,0
26,3,6,1,4,1,20,0
44,3,0,3,4,1,40,1
32,3,0,1,4,1,40,0
24,3,4,1,4,0,30,0
19,3,6,1,4,1,25,0
37,3,2,1,4,1,40,0
38,3,0,3,4,1,50,1
34,3,6,3,4,1,25,0
42,0,3,3,4,1,40,0
